Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40
1.6108657122109569,-0.7120337204058678,-1.1378211118044417,1.4018870675813715,1.0513753350512693,0.49348512234701875,0.36778680902967636,0.1668314731365377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.34600150566801124,-0.975091045534281,-1.5006058138144192,0.40464045950110206,-0.8613216265898689,0.20226275428941942,0.46842130677942123,0.03650210771875765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.5923680344148845,1.2200769779510983,-0.17039523977783472,-1.0713665215369597,0.05374185262646781,-1.5189656795359672,0.7703248000286559,-1.2041517507508719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8053150824806786,0.7665298656607306,1.1598153342587498,0.2938871339885307,-1.6248951043509268,-1.9528934652005054,1.47476628427687,-0.9074904132967874,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14265955759990334,-1.2018646016794647,-0.89596464379779,-0.15469177505222848,0.7955061564488806,-0.07991945156683535,-0.03475118196930317,0.7651518157061117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.3644631163166614,-0.9569491610426664,-0.2913234737811606,0.885054854338734,1.2944630437250486,0.3675685773997197,-0.5379236707180276,0.6733451344877525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8890441199204877,1.0295871907891438,1.7644565042753793,-0.6643112628581562,0.2587316918485656,0.12071680137116862,0.6193730534040386,-0.8331581961255715,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.814243727426487,-0.23127378137807814,-0.2913234737811606,-0.22087395406897703,1.2956003300371943,1.058310766824903,0.5187385556542937,1.7588424576175887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.051717678374974,-1.4195672155788412,0.1923894622321429,-1.0713665215369597,-0.18823288406622474,-1.0139158014506469,-0.8901444128421346,-0.47732943708804443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7407241107413972,-0.5034020487522987,1.4016718022654016,0.5843141421897121,-0.5616417778743473,1.560593248317975,-1.5442686482154764,-1.029549393154284,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7000557211277757,1.4922052453253187,0.07146122822881702,-0.6643112628581562,0.024503202372335022,-1.5831692804761286,-0.03475118196930317,-1.5727719440121006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.390777956654887,1.6645531479956586,-1.2587493458077674,-0.7303548425110808,0.7475064317916291,-0.35306149522174557,0.5690558045291662,-0.22500456583433348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.5582360315345054,-0.3582669728193811,-0.41225170778448644,-0.9205294011072428,1.0678771646165868,1.0137556816897049,0.36778680902967636,0.0755277346902104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.07089181122292405,-1.2109355439252723,-0.5331799417878123,1.019953578480666,0.9133807218325407,-0.1588825009989877,-0.3366546752185378,0.5987130667294501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.0828170351383317,-0.5396858177355282,0.07146122822881702,-0.5088631862218425,-1.543653857803677,1.2383760384271945,-0.4372891729682827,0.441437085575931,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18507981752163535,-0.7755303161265192,0.31331769623546873,-0.22087395406897703,1.0048286963450312,0.8373802722104113,-0.9907789105918795,0.7589607158893913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.8053150824806786,1.4287086496046673,-0.41225170778448644,0.018476724119928605,-0.5752810070680299,-1.1868780884661676,0.46842130677942123,0.2945781766224301,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1204527786349319,-0.4126926262942252,-1.6215340478177451,0.7346880198253352,0.9966569810458323,0.3259653819629198,0.7703248000286559,0.10665967779299387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7520450138997716,-0.8843816230762075,-1.0168928778011157,0.7899588702974824,1.3299798705553374,0.4093562659426695,0.11620056465531416,1.7539053253312546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.07567632764805601,-0.24941566586969285,1.0388871002554239,-0.24809150110506226,-1.3371744855374057,1.4676087228184311,-0.23602017746879292,-1.317306613701472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.3812089238046232,-0.013571167478701688,2.127241206285357,0.8109162563576034,0.5804834396307483,0.8373802722104113,-0.03475118196930317,-1.317306613701472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.563660935864093,1.0749419020181805,1.7644565042753793,-0.6643112628581562,-0.24601171378292705,0.12071680137116862,0.4181040579045488,-1.67584309589179,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.640213198666204,-0.24034472362388548,-1.0168928778011157,-1.8946415419688571,-0.2565715429016534,0.7070358927155149,0.7703248000286559,-1.9073174571055431,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.505606350858054,1.6645531479956586,-0.41225170778448644,0.1219621760686871,0.07014510206799915,-0.9434394349013894,0.01556606690556927,0.7795598092742865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.2400656892632307,-1.4195672155788412,0.31331769623546873,0.9612250229312956,1.4976030667198905,-1.0488772450660508,-0.9907789105918795,2.240980220446188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6108657122109569,1.5557018410459702,-0.2913234737811606,1.5787595743658391,0.5316283093986284,-1.1868780884661676,0.06588331578044171,-1.014383266984542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8938286363456197,-0.24941566586969285,2.731882376301986,0.9173779917678215,-0.4717277667759034,1.3753621697434868,-1.7455376437149661,-1.4215011717515638,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.603688937573259,-0.18591907014904138,-0.17039523977783472,0.885054854338734,1.4629993024590964,1.058310766824903,0.6193730534040386,2.0114174299602374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.070855744075502,1.6826950324872731,1.4016718022654016,0.8109162563576034,-0.09521522490210771,-2.2684689232698902,-1.846172141464711,0.01617181493084157,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7813925003550188,-0.15870624341161932,-0.2913234737811606,-0.46868737797850524,-0.9981647754943458,0.9693850896606566,0.7200075511537835,-0.36784100340818976,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3214024684904737,-1.4195672155788412,-0.41225170778448644,1.4764325940268297,1.1287404882482392,-0.6541542444583639,-0.2863374263436654,2.063562710299772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.4601534448193003,-0.820885027355556,-0.6541081757911381,0.37497106163341243,0.699413009780203,0.5783519511759675,-0.13538567971904805,2.115191853290418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.161761556153009,-1.310715908629153,0.6761023982454464,-1.8946415419688571,0.42849435587693036,-0.9434394349013894,-1.5442686482154764,-0.5663827042078929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8005305660555466,1.6736240902414659,-0.6541081757911381,1.247494826808182,-0.27796499648608675,-0.7640198891706227,0.16651781353018658,0.19108023621218106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8531602467319981,1.6191984367666217,-0.2913234737811606,1.4121513226523725,-0.4828155942251265,-1.118246652978409,-0.03475118196930317,0.3710666939795105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3381482759784356,-1.2200064861710795,-0.17039523977783472,0.6957328357504519,1.3648656195589464,-0.3145946825894938,-0.7391926662175173,1.0013558777870883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7592217885374695,-0.8662397385845928,-0.41225170778448644,1.6907818222611997,0.2991755888879923,0.5358262902084182,-0.4372891729682827,1.744840989879702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5941559718704171,-0.7211046626516752,-0.41225170778448644,1.1265272756905436,1.0582778168530311,0.7937476526059626,-0.23602017746879292,0.3664783498920865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.255059626443082,1.5919856100291996,0.7970306322487722,0.46764615247046804,-0.1844750667999839,-1.9825046087375626,-0.8398271639672622,0.04535597176897007,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9895189648482587,-1.156509890450428,0.07146122822881702,-1.8946415419688571,-2.5164239037926723,-0.19808728605583906,-0.9404616617170071,-0.9382864857025156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37167595810178145,1.5647727832917775,-1.8633905158243969,-1.0713665215369597,0.16708022235304276,-0.07991945156683535,0.8206420489035283,0.5684411575989922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0349718708870124,0.32205369561617037,-0.7750364097944641,-0.05374263210560624,-0.16832157320596547,0.08022056457126805,1.3741317865271252,-0.5726376042142861,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3429688595509897,0.7574589234149233,0.31331769623546873,-0.9205294011072428,1.1536333754429402,-1.2884415434016814,1.575400782026615,1.058337272893146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4345150595329524,1.6373403212582365,-1.3796775798110934,0.065145003171659,0.3936868515901075,-0.35306149522174557,0.5690558045291662,0.580362968688693,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.4320867341729642,0.18598956192906005,0.7970306322487722,0.6869963036878273,-1.077835726901126,0.28454667963226976,1.223180039902508,-1.2889156901831391,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4416918341706503,-0.6576080669310237,-1.3796775798110934,0.8564605968989595,0.09734263056852896,0.4093562659426695,0.5187385556542937,0.17169537544286617,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.414736605927969,0.8481683458729967,0.07146122822881702,-0.24809150110506226,0.16708022235304276,-1.355228047827941,1.47476628427687,0.44256080520825236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2424579474757966,0.02271260150452772,0.6761023982454464,0.2363530115412746,0.5252955837234512,0.8373802722104113,0.8709592977784008,-1.346143639723183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.3836011820171892,0.8663102303646115,-1.0168928778011157,0.4436141165841032,1.4355514887835858,-0.5050838146892539,1.223180039902508,0.7568948373262505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.5725895808099013,-0.7483174893890973,-1.0168928778011157,1.0737187580070124,1.0176975741226473,0.5358262902084182,0.26715231127993144,0.3664783498920865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2957640832041258,1.446850534096282,0.31331769623546873,-0.6643112628581562,0.14522652762620694,-1.771352248749015,0.01556606690556927,0.1497514033141029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1587649771834096,-0.6666790091768311,-0.41225170778448644,-0.05374263210560624,0.5462800428386474,0.8811973849210099,-0.23602017746879292,0.6244673265965459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.563697003011515,-0.9932329300258957,2.127241206285357,0.7087826633175984,0.14426757017368383,-0.3145946825894938,0.06588331578044171,-0.8366437305881007,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6306441658159403,-0.3129122615903443,2.6109541422986604,1.0431162880779967,-1.3563416578969332,1.514008739015128,-1.9468066392144558,-0.4117010526358641,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48889661051751426,0.05899637048775713,1.2807435682620756,1.2222273809775381,0.602551425174991,0.6639567524295159,0.7200075511537835,-0.46377513941561793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9625637366055775,-0.013571167478701688,-1.3796775798110934,-1.0713665215369597,1.3497237783297718,0.3675685773997197,0.9715937955281456,-0.960285311780082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.456009316298624,-0.639466182439409,1.2807435682620756,0.43393185694669556,-1.661411892869627,1.283853589093142,-1.846172141464711,-1.3777227396229648,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1785073636409709,-0.34919603057357373,0.6761023982454464,-0.05374263210560624,0.18855526521608665,1.4676087228184311,-0.3366546752185378,-0.36784100340818976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1515521353982896,-0.6666790091768311,0.6761023982454464,1.7315087761760675,-0.03612839381682116,1.1479744164137489,-1.1920479060913693,0.9671809504404971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.5947602926274507,0.6213947897278129,1.0388871002554239,0.5055969782142307,-0.8699891615310262,-1.4212765798296012,1.6760352797763598,-0.29341019623940207,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.3722802788588149,-0.24941566586969285,1.5226000362687273,0.09375653916538172,-0.6171230375693348,1.514008739015128,-0.6385581684677725,-2.3000701106705153,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20007375470148675,-1.1655808326962354,-0.2913234737811606,0.4436141165841032,-1.6573009357160278,-0.11949322283598647,-0.5882409195929,-1.3151071240484877,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4840760269449602,-0.21313189688646345,-0.7750364097944641,-1.0713665215369597,1.666765497288188,0.7937476526059626,0.7703248000286559,0.03650210771875765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5798024225950213,-0.9569491610426664,0.9179588662520981,-0.7303548425110808,-0.9531749339111432,0.28454667963226976,-1.9468066392144558,0.014896839266473925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.958419608084901,-0.7483174893890973,-0.2913234737811606,0.2363530115412746,-0.15726044673721434,0.7937476526059626,-0.4372891729682827,-0.343290897171547,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.39384666991933076,0.6576785587110424,1.4016718022654016,0.885054854338734,-0.5752810070680299,-1.771352248749015,1.575400782026615,0.030162840512346526,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.13787504117477137,-0.004500225232894336,-0.7750364097944641,-1.8946415419688571,-0.02728302214166523,0.6210621052496668,1.0219110444030182,-1.0698858073276734,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4768992523072622,-0.7573884316349045,-1.3796775798110934,1.6368148672928227,-0.22257599035381773,0.3675685773997197,0.46842130677942123,1.2533464780121775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.29987214457738,1.6191984367666217,-1.3796775798110934,-0.9205294011072428,1.5792041287355865,-0.3145946825894938,0.6193730534040386,2.398209678672024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5774101643824554,-0.6666790091768311,-1.0168928778011157,0.065145003171659,-0.36020729325886464,0.5783519511759675,0.31746956015480393,0.9267833701439596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.14680368612057973,0.5760400784987763,0.4342459302387946,0.7899588702974824,-0.5701486914715691,-0.9079245119675359,1.6760352797763598,0.8427421576401884,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4745430612421184,-0.7029627781600605,-0.17039523977783472,-0.24809150110506226,0.16708022235304276,0.9251989907377584,-0.4876064218431551,0.451537949958633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
