Street,CentralAir,LowQualFinSF,PoolArea,NewHouse?,MoSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_No alley access,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_No Garage,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No Fence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MSSubClass_mean_target,LotFrontage,LotArea,Neighborhood_mean_target,Condition1_mean_target,Condition2_mean_target,AgeBuilt,AgeRemodAdd,RoofMatl_mean_target,Exterior2nd_mean_target,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,GrLivArea,Bath,TotRmsAbvGrd,Fireplaces,GarageType_mean_target,GarageAgeBlt,GarageArea,FiveArea,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageQual
1,1,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-2.1589153223137263,-1.574540428395777,-1.4984214904119004,-1.0772200461532275,1.0,0.0,0.905922678140722,1.2668577863519115,1.0,-1.0024492819910624,-0.7025015493767599,-1.4149003359432033,0.0,0.5167109979355959,-1.6393792049937468,-0.4136952259466531,-1.6518883027980729,-1.0175416050065011,0.46823293801084537,1.1133362064483225,-1.225361947267539,-1.25475163725854,0.22571613264140375,-1.518466829500598,0.38174271465157283,-0.6896039310341726,2.6114290100150592,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.9544383036257832,0.8818594228115634,2.0230175656646208,1.219624179565122,1.0,0.0,0.634700857704364,1.2163403247959166,1.0,-2.157714210539488,-0.7025015493767599,0.7315694609262919,0.0,0.40200645609897584,1.8214985862181867,-0.4136952259466531,0.40826852130658553,0.7568077963779101,0.46823293801084537,0.9815283225515382,1.0187302359024972,-0.25430443961913635,0.22571613264140375,0.6514792433257054,-1.4161423285461556,1.052302192339342,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.21551876424892463,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,0.6488900678886992,1.4388911890007292,0.26254202292023265
1,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,1.8933181850734093,1.4004745846085802,-0.5973241446704368,1.0,0.0,-0.04335369338653087,0.7927572765486626,1.0,-0.41066301724681037,-0.7025015493767599,0.5801835314003102,0.0,-0.49069410862950236,1.6776698987911973,1.8888453418585356,1.094987462674805,1.7947356593648223,0.46823293801084537,0.5501753326995967,0.2606588272701135,0.9684643574956904,0.22571613264140375,0.6514792433257054,0.38174271465157283,-0.6896039310341726,2.6114290100150592,0.5831678337791156,0.11788424330394175,2.2209990278892193,0.6901151380097543,-0.2771893128259568,0.891179439754874,-0.7710908429952241,1.201297939094239,1.4388911890007292,0.26254202292023265
1,1,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,0.014894769444266796,-0.5396027178379473,-0.3134722521009672,1.0,0.0,-0.3484782413774336,-1.2388740313499473,1.0,-0.41066301724681037,-0.7025015493767599,0.7097882087552944,0.0,-0.647789459405743,-1.4191415273711694,-0.4136952259466531,-1.6518883027980729,-1.0175416050065011,-1.4904818315517092,0.0814099719714591,-0.5225142836348655,-1.25475163725854,0.22571613264140375,-1.518466829500598,0.38174271465157283,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.6901151380097543,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,12,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.497623122637004,0.37613004168064035,0.2752810400634197,0.6828344072737881,1.0,0.0,-0.8909218822501496,-0.281721629219148,1.0,1.0864838477475462,0.8388543693642726,-1.4149003359432033,0.0,0.7286650426336982,0.5427716620626086,0.820091053580735,0.40826852130658553,0.7568077963779101,0.46823293801084537,-0.5440131397938659,-0.18615147318208608,1.5983755560093889,0.22571613264140375,0.6514792433257054,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-0.15138625098400096,-0.7710908429952241,0.6488900678886992,1.4388911890007292,0.26254202292023265
1,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,1.1708476406006623,0.29419454978654347,-0.5973241446704368,1.0,0.0,0.6007981301498193,-0.7680632366871666,1.0,-1.0482526891660833,1.2291721067285835,0.5196792710525899,0.0,-0.3385859118461583,-0.8775366262789122,-0.4136952259466531,-0.27845042006163395,-1.0175416050065011,0.46823293801084537,-0.007349658014020198,0.130129975452617,-1.25475163725854,0.22571613264140375,-0.7951514718918303,1.280685236250437,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.6901151380097543,3.085938637804767,-0.15138625098400096,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.9544383036257832,-0.6353287205812056,-1.119510160026607,-1.0772200461532275,1.0,0.0,1.9230045047770645,1.2668577863519115,1.0,1.0864838477475462,-0.7025015493767599,-1.4149003359432033,0.0,0.7486136586052844,0.2888241358243304,-0.4136952259466531,1.094987462674805,-1.0175416050065011,-1.4904818315517092,1.495558084563943,-0.4271278149990027,0.2422137992093084,0.22571613264140375,-2.241782187109366,0.38174271465157283,1.052302192339342,2.6114290100150592,-1.6994730169380665,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-0.15138625098400096,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,11,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.9947534337760309,0.014894769444266796,-2.46397219017544,-1.8846499912379309,1.0,0.0,-0.04335369338653087,0.7927572765486626,1.0,1.5926871845925332,-0.7025015493767599,0.642457841818477,0.0,-1.3459910184112567,-1.0977743039014898,-0.4136952259466531,-0.9651693614298534,-1.0175416050065011,1.9446129590265666,0.5501753326995967,-0.8387957322695686,0.3830174788770763,0.22571613264140375,-1.518466829500598,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,2.2209990278892193,1.164711511770584,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,0.014894769444266796,-0.2587851836437705,-0.5973241446704368,1.0,0.0,0.5329926750407298,1.163139290794139,1.0,1.0864838477475462,-0.7025015493767599,0.40647625854926867,0.0,0.45935872701728586,-1.1786779405791714,-0.4136952259466531,-1.6518883027980729,-1.0175416050065011,-1.4904818315517092,0.9273514021699507,-0.909080498632836,-1.25475163725854,0.22571613264140375,-1.518466829500598,1.280685236250437,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.6901151380097543,-0.2771893128259568,0.891179439754874,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.9544383036257832,-1.3577992650539528,-0.20749430981835007,-1.169574317680444,1.0,0.0,0.8042144954770878,-0.544536467571114,1.0,-1.0482526891660833,-0.7025015493767599,0.5359839419817698,0.0,-0.610385804459019,-0.4303193013106168,-0.4136952259466531,-0.27845042006163395,-1.0175416050065011,-1.4904818315517092,1.0658814997475667,-1.1249551381771572,-1.25475163725854,0.22571613264140375,-0.7951514718918303,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.21551876424892463,5.3280239382252494,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.2021141873057353,0.23163593278609093,0.4794828314808748,-0.8438912480561774,1.0,0.0,0.12615994438619285,0.9165835221751362,1.0,-0.42523438684697273,-0.7025015493767599,-1.4149003359432033,0.0,-0.15530800260721098,0.6551378241149441,-0.4136952259466531,1.094987462674805,-1.0175416050065011,0.46823293801084537,0.3424856194935135,-2.3298368472617406,-1.25475163725854,0.22571613264140375,-1.518466829500598,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-1.9223586285049745,-3.8888444766848895
1,1,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.9544383036257832,-0.6353287205812056,0.37113086052467414,-1.0772200461532275,1.0,0.0,2.092518142549788,0.5559625338604203,1.0,-1.0482526891660833,-0.7025015493767599,-1.4149003359432033,0.0,-0.24881713997402083,-0.5539220795681858,-1.8729546692817698,-0.9651693614298534,-1.0175416050065011,-1.4904818315517092,0.722648784025289,-0.12088704727333782,0.2422137992093084,0.22571613264140375,-0.7951514718918303,0.38174271465157283,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-0.15138625098400096,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.497623122637004,2.254553457309783,1.191784841731401,-0.5973241446704368,1.0,0.0,0.12615994438619285,0.9165835221751362,1.0,1.0864838477475462,-0.7025015493767599,0.6321658449338834,0.0,-0.22886852400243474,1.4956367162664137,0.820091053580735,1.094987462674805,0.7568077963779101,0.46823293801084537,0.6762729692649346,0.22551644408847984,1.1463216370760287,0.22571613264140375,-0.07183611428306244,0.38174271465157283,-0.6896039310341726,2.6114290100150592,0.5831678337791156,0.11788424330394175,-0.5905546548144746,-0.259077609511905,-0.2771893128259568,-1.1939519417228759,0.7359943387625092,1.201297939094239,1.4388911890007292,0.26254202292023265
1,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5038282995271568,-2.658246245104898,-1.5330428302440593,-0.3134722521009672,1.0,0.0,-0.8909218822501496,-0.281721629219148,1.0,1.0864838477475462,-0.7025015493767599,0.9622424575530253,0.0,-1.256222246539119,-0.31345849277618787,1.8888453418585356,-0.9651693614298534,-1.0175416050065011,0.46823293801084537,-0.5440131397938659,-0.2965989631815062,0.21998163926176612,0.22571613264140375,-0.07183611428306244,-0.5171998069472914,-0.6896039310341726,2.6114290100150592,1.7244882591377069,1.9295789298697852,-0.5905546548144746,1.164711511770584,-0.2771893128259568,0.891179439754874,-0.7710908429952241,-1.0083335457279203,1.4388911890007292,0.26254202292023265
1,1,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,0.6651182594697392,0.29611795755499676,1.5686004177243664,1.0,0.0,-1.1960464302410523,-1.4624008004659994,1.0,1.0864838477475462,-0.7025015493767599,-0.23286884462346924,0.0,2.4691817861545857,0.1944365597003686,-0.4136952259466531,-0.27845042006163395,0.7568077963779101,0.46823293801084537,-1.7463499487871266,1.4755812172637348,0.5460533184923866,0.22571613264140375,1.3747946009344731,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-0.5905546548144746,1.164711511770584,-0.2771893128259568,0.891179439754874,0.7359943387625092,1.201297939094239,0.31847458316549465,0.26254202292023265
1,1,0,0,0,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10919004794612744,0.8096123683642886,-0.1251083437362685,-0.5973241446704368,1.0,0.0,0.39738176482255083,1.0875020646381366,1.0,-1.0024492819910624,1.0426989581056878,-1.4149003359432033,0.0,1.3096684828061436,-0.9247304143408931,-1.8729546692817698,-0.27845042006163395,-1.0175416050065011,-1.4904818315517092,0.522971260941761,-0.015459897728436792,-0.7063583585524965,0.22571613264140375,-0.7951514718918303,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-0.15138625098400096,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.2837734417997736,0.014894769444266796,-0.2411539457662822,0.6828344072737881,1.0,0.0,-0.7892136995865153,-0.1383750299184128,1.0,-0.42523438684697273,0.5989172681634484,-1.4149003359432033,0.0,-0.3884574517751236,-0.005575208752788599,0.820091053580735,0.40826852130658553,0.7568077963779101,1.9446129590265666,-0.33220183619464244,-0.3217006654541017,0.16810659938416742,0.22571613264140375,0.6514792433257054,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-0.15138625098400096,-0.7710908429952241,0.6488900678886992,1.4388911890007292,0.26254202292023265
1,1,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.497623122637004,0.014894769444266796,2.1724022356811576,0.5113009338930742,1.0,0.0,-0.6536027893683363,0.09841971276982946,1.0,-0.42523438684697273,1.6436216702969684,-1.4149003359432033,0.0,1.8657361530141061,2.113650607554259,0.820091053580735,1.7817064040430244,0.7568077963779101,0.46823293801084537,-0.1045748323069137,-0.010439557273917696,0.29408883908690714,0.22571613264140375,1.3747946009344731,-0.5171998069472914,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,0.891179439754874,0.7359943387625092,0.6488900678886992,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.497623122637004,0.014894769444266796,0.8426863317571331,0.6828344072737881,1.0,0.0,-1.1282409751319629,-1.056239362813298,1.0,1.0864838477475462,-0.7025015493767599,-1.4149003359432033,0.0,0.35961564715935534,0.1876945899772285,0.820091053580735,-0.27845042006163395,0.7568077963779101,1.9446129590265666,-1.3327381406210252,-0.3217006654541017,-0.23207227967159405,0.22571613264140375,-0.07183611428306244,-0.5171998069472914,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,1.2838144669879878,-1.2082703570335642,-0.2771893128259568,0.891179439754874,0.7359943387625092,1.201297939094239,1.4388911890007292,0.26254202292023265
1,1,0,0,1,6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.0725585708971979,-2.0802698095267,-1.709034641057533,1.5686004177243664,1.0,0.0,-1.2638518853501417,-2.1567383642448323,1.0,1.0864838477475462,1.1004391439959962,-1.4149003359432033,0.0,0.1800781034150804,-0.5674060190144662,0.820091053580735,-1.6518883027980729,-1.0175416050065011,-1.4904818315517092,-2.4534240050833684,0.3209029127243427,0.47935683864975964,0.22571613264140375,-0.07183611428306244,-0.5171998069472914,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,1.2838144669879878,-1.2082703570335642,-0.2771893128259568,0.891179439754874,0.7359943387625092,-1.0083335457279203,0.31847458316549465,0.26254202292023265
1,0,1,0,0,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.9544383036257832,2.6157887295461566,-0.26038802345081485,-1.842511836173893,1.0,0.0,1.9230045047770645,0.522002761017084,1.0,-0.41066301724681037,-0.7025015493767599,-1.4149003359432033,0.0,1.1800024789908339,0.11128559978164033,-0.4136952259466531,-0.27845042006163395,-1.0175416050065011,0.46823293801084537,0.3424856194935135,-2.3298368472617406,-0.09867931998634023,0.22571613264140375,-2.241782187109366,-3.2140273717438843,-2.431510054407687,-3.087653732319748,-0.5581525915794754,-1.6938104432619019,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-1.1939519417228759,-2.2781760247529577,-1.0083335457279203,-1.9223586285049745,-3.8888444766848895
